created_at,anomaly_score,ph,TDS,water_level,DHT_temp,water_temp
2027-12-10 00:00:00,0.6220328057462006,5.91,1429.97,2.0,23.0,22.47
2027-12-11 00:00:00,0.6653399684631712,5.92,1425.72,2.0,23.0,18.72
2027-12-12 00:00:00,0.7015742864869183,5.91,1422.71,2.0,23.0,19.87
2027-12-13 00:00:00,0.8147508854985054,5.91,1418.76,2.0,23.0,19.24
2027-12-13 01:00:00,0.6082244530928178,5.9,1418.87,2.0,23.0,18.42
2027-12-13 02:00:00,0.5703106692904907,5.9,1418.87,2.0,23.0,22.79
2027-12-13 04:00:00,0.5613743375930647,5.91,1418.76,2.0,22.9,21.26
2027-12-14 00:00:00,0.7185994726551415,5.91,1415.24,2.0,23.0,19.73
2027-12-15 00:00:00,0.6759430863449729,5.91,1412.33,2.0,23.0,21.66
2027-12-16 00:00:00,0.7622627789385414,5.91,1408.39,2.0,22.9,24.59
2027-12-17 00:00:00,0.6874767912759945,5.91,1404.86,2.0,22.9,20.9
2027-12-18 00:00:00,0.6241368739596861,5.9,1403.09,2.0,23.0,23.18
2027-12-19 00:00:00,0.6482845241200641,5.9,1398.94,2.0,23.0,18.44
2027-12-20 00:00:00,0.8311625948289898,5.9,1396.14,2.0,22.9,20.81
2027-12-20 01:00:00,0.6039739328677229,5.91,1396.04,2.0,22.9,22.54
2027-12-20 02:00:00,0.5763595054899715,5.91,1395.62,2.0,22.9,19.98
2027-12-20 03:00:00,0.6453614605364729,5.91,1395.52,2.0,23.0,18.26
2027-12-20 04:00:00,0.5963268485381282,5.91,1395.21,2.0,22.9,24.54
2027-12-20 22:00:00,0.5667832607509189,5.89,1393.55,2.0,23.0,24.67
2027-12-21 00:00:00,0.7228100127813153,5.89,1393.44,2.0,22.9,24.32
2027-12-21 02:00:00,0.61744629165507,5.89,1393.03,2.0,23.0,24.94
2027-12-22 00:00:00,0.7877133870520069,5.9,1389.71,2.0,23.0,18.11
2027-12-23 00:00:00,0.6160647678777134,5.88,1387.84,2.0,22.9,19.48
2027-12-24 00:00:00,0.6257427880921173,5.89,1383.69,2.0,22.9,18.65
2027-12-25 00:00:00,0.6779891637286986,5.9,1380.68,2.0,23.0,18.73
2027-12-25 01:00:00,0.6089320750544627,5.91,1380.58,2.0,22.9,24.86
2027-12-26 00:00:00,0.7339193534586402,5.9,1377.77,2.0,22.9,24.86
2027-12-27 00:00:00,0.7807416333413079,5.91,1375.59,2.0,22.9,18.06
2027-12-27 01:00:00,0.5992424124818989,5.91,1375.18,2.0,22.9,18.57
2027-12-27 02:00:00,0.5648807713358935,5.9,1375.28,2.0,22.9,19.56
2027-12-27 03:00:00,0.5675093554811863,5.9,1375.49,2.0,22.9,18.43
2027-12-27 04:00:00,0.6331204667834601,5.91,1375.39,2.0,23.0,19.13
2027-12-28 00:00:00,0.6775807840385126,5.89,1373.52,2.0,22.9,24.71
2027-12-29 00:00:00,0.6401586594493258,5.9,1371.34,2.0,22.9,21.73
2027-12-30 00:00:00,0.5904275090646788,5.9,1368.33,2.0,22.9,21.82
2027-12-31 00:00:00,0.6293226908865901,5.9,1365.63,2.0,22.9,22.75
2027-12-31 02:00:00,0.5687229688764769,5.9,1365.63,2.0,23.0,24.86
2028-01-01 00:00:00,0.8014518418233738,5.9,1362.36,2.0,22.95,19.28
2028-01-01 01:00:00,0.5924094754894345,5.9,1362.31,2.0,22.9,19.85
2028-01-01 04:00:00,0.6329184641718629,5.91,1362.0,2.0,22.9,18.3
2028-01-02 00:00:00,0.6658757895093147,5.9,1360.34,2.0,23.0,22.98
2028-01-03 00:00:00,0.7471031225434066,5.9,1358.16,2.0,23.0,21.61
2028-01-03 02:00:00,0.5825885822387522,5.9,1357.85,2.0,22.9,20.72
2028-01-04 00:00:00,0.6233834306196646,5.91,1355.67,2.0,22.9,19.34
2028-01-05 00:00:00,0.6404827444256201,5.91,1353.18,2.0,22.9,24.66
2028-01-06 00:00:00,0.6985744835228956,5.91,1350.69,2.0,23.0,23.79
2028-01-07 00:00:00,0.672927995910602,5.9,1348.82,2.0,22.95,22.03
2028-01-08 00:00:00,0.6414399776445543,5.91,1346.33,2.0,22.9,20.81
2028-01-09 00:00:00,0.6673272331568282,5.9,1343.94,2.0,22.9,24.0
2028-01-10 00:00:00,0.7249388915135302,5.91,1341.97,2.0,22.9,18.82
2028-01-11 00:00:00,0.763754103279955,5.91,1340.41,2.0,23.0,22.03
2028-01-12 00:00:00,0.6073239049161123,5.92,1338.34,2.0,22.9,19.43
2028-01-13 00:00:00,0.583800466721715,5.91,1336.26,2.0,22.9,18.31
2028-01-14 00:00:00,0.5801361378985511,5.91,1334.6,2.0,22.9,21.5
2028-01-15 00:00:00,0.6437881864762883,5.9,1332.32,2.0,22.9,18.29
2028-01-16 00:00:00,0.6225497730978574,5.91,1330.45,2.0,22.9,22.27
2028-01-17 00:00:00,0.7419545727239618,5.91,1328.27,2.0,22.9,20.01
2028-01-18 00:00:00,0.6345404668942606,5.9,1326.09,2.0,22.9,24.6
2028-01-19 00:00:00,0.7137477718874689,5.91,1324.02,2.0,23.0,20.55
2028-01-20 00:00:00,0.6850329673219027,5.91,1321.73,2.0,23.0,20.06
2028-01-21 00:00:00,0.7255015796917866,5.91,1320.18,2.0,22.9,24.31
2028-01-22 00:00:00,0.7180883965780168,5.91,1317.89,2.0,22.9,24.53
2028-01-22 01:00:00,0.5484867132890927,5.9,1318.0,2.0,23.0,24.81
2028-01-23 00:00:00,0.6564959233003971,5.9,1315.51,2.0,23.0,18.85
2028-01-24 00:00:00,0.7871969435732016,5.91,1314.05,2.0,23.0,24.49
2028-01-25 00:00:00,0.6595137124984611,5.9,1311.67,2.0,23.0,24.03
2028-01-26 00:00:00,0.5808005429985628,5.91,1309.18,2.0,23.0,18.82
2028-01-27 00:00:00,0.5963099915076872,5.91,1307.62,2.0,23.0,18.04
2028-01-28 00:00:00,0.6263792286924269,5.91,1305.65,2.0,23.0,18.54
2028-01-29 00:00:00,0.6689091851933937,5.9,1304.92,2.0,23.0,18.67
2028-01-30 00:00:00,0.679689264759187,5.9,1302.85,2.0,23.0,24.73
2028-01-31 00:00:00,0.721016063207481,5.91,1300.77,2.0,23.0,20.52
2028-02-01 00:00:00,0.7080774070055943,5.91,1298.8,2.0,23.0,21.37
2028-02-01 01:00:00,0.5634754214294215,5.91,1298.7,2.0,23.0,24.97
2028-02-01 02:00:00,0.5595520658006204,5.91,1298.38,2.0,23.0,19.61
2028-02-02 00:00:00,0.5777938641392736,5.91,1296.52,2.0,23.0,19.54
2028-02-03 00:00:00,0.5585268904160023,5.91,1294.54,2.0,23.0,20.2
2028-02-04 00:00:00,0.6278339731220761,5.9,1292.99,2.0,23.0,24.88
2028-02-05 00:00:00,0.5872060097972497,5.92,1291.43,2.0,23.0,21.73
2028-02-06 00:00:00,0.6380453177250855,5.91,1289.67,2.0,23.0,20.95
2028-02-07 00:00:00,0.7385470232848337,5.88,1288.11,2.0,23.0,24.46
2028-02-08 00:00:00,0.5905981734510513,5.89,1285.2,2.0,23.0,21.28
2028-02-09 00:00:00,0.7002583846013279,5.89,1283.13,2.0,23.0,24.98
2028-02-10 00:00:00,0.6231110466778154,5.88,1281.26,2.0,23.1,19.55
2028-02-12 00:00:00,0.5706942487113861,5.89,1277.63,2.0,23.1,19.42
2028-02-13 00:00:00,0.6542434587640851,5.91,1275.45,2.0,23.1,19.83
2028-02-14 00:00:00,0.73526019169099,5.91,1274.1,2.0,23.1,24.13
2028-02-15 00:00:00,0.6065457142567952,5.92,1272.96,2.0,23.1,21.17
2028-02-16 00:00:00,0.6229658509866798,5.91,1271.51,2.0,23.1,23.32
2028-02-18 00:00:00,0.5944871611890324,5.9,1269.12,2.0,23.1,23.91
2028-02-19 00:00:00,0.6100004163714415,5.91,1267.04,2.0,23.1,20.07
2028-02-20 00:00:00,0.615203848710237,5.9,1264.55,2.0,23.1,18.81
2028-02-21 00:00:00,0.7699492773667396,5.91,1263.1,2.0,23.2,18.7
2028-02-22 00:00:00,0.5875933394365844,5.9,1260.71,2.0,23.1,20.89
2028-02-23 00:00:00,0.7309635241074911,5.89,1259.68,2.0,23.2,24.89
2028-02-24 00:00:00,0.5895262575195177,5.89,1257.81,2.0,23.2,24.5
2028-02-25 00:00:00,0.6415794791556023,5.88,1256.04,2.0,23.1,21.19
2028-02-26 00:00:00,0.5725113036486562,5.9,1254.07,2.0,23.1,21.27
2028-02-27 00:00:00,0.6220291094755608,5.89,1253.03,2.0,23.1,18.53
2028-02-28 00:00:00,0.6702432238981405,5.9,1250.75,2.0,23.2,22.83
2028-02-29 00:00:00,0.5644506302397674,5.89,1248.16,2.0,23.2,20.84
2028-03-01 00:00:00,0.6884068589711226,5.9,1246.6,2.0,23.3,20.25
2028-03-03 00:00:00,0.572004795827722,5.91,1244.21,2.0,23.3,21.11
2028-03-04 00:00:00,0.626217285352796,5.91,1243.17,2.0,23.4,21.9
2028-03-05 00:00:00,0.5520432959404735,5.91,1241.51,2.0,23.4,21.37
2028-03-06 00:00:00,0.6897957098801788,5.91,1240.06,2.0,23.4,19.47
2028-03-07 00:00:00,0.6163959539910366,5.92,1239.02,2.0,23.4,24.88
2028-03-08 00:00:00,0.5736305943155692,5.93,1237.78,2.0,23.4,19.56
2028-03-09 00:00:00,0.5650919607607598,5.93,1236.33,2.0,23.4,24.61
2028-03-10 00:00:00,0.5871359659712386,5.93,1236.22,2.0,23.4,21.34
2028-03-11 00:00:00,0.6050014816850258,5.93,1234.98,2.0,23.5,23.92
2028-03-12 00:00:00,0.7063215440436603,5.94,1233.42,2.0,23.5,19.16
2028-03-13 00:00:00,0.7877018402754613,6.0,1233.94,2.0,23.5,19.94
2028-03-13 01:00:00,0.5483179960522253,6.0,1233.94,2.0,23.6,18.25
2028-03-13 02:00:00,0.6126252832694267,5.99,1234.15,2.0,23.5,19.57
2028-03-14 00:00:00,0.6549275880489843,6.0,1235.6,2.0,23.6,19.59
2028-03-15 00:00:00,0.6081198068149652,6.02,1235.6,2.0,23.5,24.25
2028-03-16 00:00:00,0.5980332371249966,6.02,1236.01,2.0,23.5,21.1
2028-03-17 00:00:00,0.6608225794130616,6.07,1231.97,2.0,23.6,23.95
2028-03-18 00:00:00,0.6160960146481227,6.02,1236.64,2.0,23.6,21.07
2028-03-19 00:00:00,0.625571189557891,6.02,1235.18,2.0,23.7,24.32
2028-03-20 00:00:00,0.7593442811915582,6.11,1235.5,2.0,23.7,18.7
2028-03-20 02:00:00,0.5838322352674113,6.09,1286.95,2.0,23.7,24.24
2028-03-21 00:00:00,0.5669142468817289,6.04,1289.9,2.0,23.7,21.77
2028-03-22 00:00:00,0.5538015877566577,6.02,1286.64,2.0,23.7,24.25
2028-03-25 00:00:00,0.6112618775307395,6.0,1279.99,2.0,23.7,23.56
2028-03-26 00:00:00,0.5982345420403617,5.97,1278.85,2.0,23.7,21.41
2028-03-27 00:00:00,0.6590451005770753,5.96,1276.78,2.0,23.8,21.2
2028-03-30 00:00:00,0.5726319569127799,5.94,1271.49,2.0,23.8,24.25
2028-03-31 00:00:00,0.5490131114732246,5.95,1269.31,2.0,23.8,18.21
2028-04-01 00:00:00,0.6697943160286053,5.95,1266.82,2.0,23.8,18.04
2028-04-02 00:00:00,0.5839334043196994,5.95,1266.19,2.0,23.8,19.81
2028-04-03 00:00:00,0.6760219103566231,5.96,1264.74,2.0,23.8,20.74
2028-04-08 00:00:00,0.5541222727744988,5.95,1257.79,2.0,23.8,23.38
2028-04-09 00:00:00,0.6311474495975665,5.94,1256.75,2.0,23.8,22.39
2028-04-10 00:00:00,0.7338642496182116,5.95,1255.61,2.0,23.8,24.65
2028-04-11 00:00:00,0.6923410831156301,5.96,1254.78,2.0,23.7,24.87
2028-04-14 00:00:00,0.5733702193964112,5.95,1251.25,2.0,23.7,23.49
2028-04-16 00:00:00,0.6167072795454485,5.96,1250.21,2.0,23.7,24.93
2028-04-17 00:00:00,0.7325540218856142,5.96,1249.07,2.0,23.7,21.6
2028-04-18 00:00:00,0.5541909086783442,5.96,1248.03,2.0,23.8,21.13
2028-04-19 00:00:00,0.6756272669198914,5.98,1249.83,2.0,23.8,21.89
2028-04-20 00:00:00,0.6108831918586455,5.96,1251.19,2.0,23.8,23.98
2028-04-21 00:00:00,0.5835871412030356,5.97,1246.48,2.0,23.9,24.51
2028-04-22 00:00:00,0.5636120989177087,5.97,1246.23,2.0,23.9,20.36
2028-04-23 00:00:00,0.6725855160090553,5.97,1246.6,2.0,24.0,21.06
2028-04-24 00:00:00,0.6724841898916369,5.98,1246.66,2.0,24.0,23.11
2028-04-25 00:00:00,0.6908223459179601,5.98,1248.07,2.0,24.1,21.38
2028-04-26 00:00:00,0.61459917849238,5.99,1249.37,2.0,23.9,20.48
2028-04-27 13:00:00,0.5916079478415058,5.79,1294.61,2.0,23.7,23.33
2028-04-27 14:00:00,0.6419167248694253,5.59,1339.14,2.0,23.5,24.44
2028-04-28 00:00:00,0.6391662447500688,5.62,1338.18,1.5,23.5,19.14
2028-04-29 00:00:00,0.6435402249147079,5.63,1336.25,1.0,23.6,24.72
2028-04-30 00:00:00,0.7231622130386754,5.65,1334.44,1.0,23.5,19.81
2028-05-01 00:00:00,0.8569119783909499,5.65,1333.25,1.0,23.6,22.85
2028-05-01 01:00:00,0.6130967995583694,5.61,1332.99,1.0,23.6,22.0
2028-05-01 02:00:00,0.6324144194391738,5.6,1333.15,1.0,23.6,22.08
2028-05-01 03:00:00,0.606786392514987,5.65,1333.09,1.0,23.6,22.18
2028-05-02 00:00:00,0.6138268213339418,5.63,1332.27,1.0,23.6,22.57
2028-05-03 00:00:00,0.6007388462080699,5.6,1331.4,1.0,23.6,24.2
2028-05-04 00:00:00,0.5928042067588453,5.71,1329.17,1.0,23.6,24.2
2028-05-05 00:00:00,0.5892402676756426,5.7,1328.2,1.0,23.6,18.41
2028-05-06 00:00:00,0.5681488265003106,5.61,1327.73,1.0,23.6,19.68
2028-05-07 00:00:00,0.6660543988195062,5.66,1326.76,1.0,23.5,24.84
2028-05-08 00:00:00,0.7554065011027357,5.62,1325.57,1.0,23.5,24.59
2028-05-09 00:00:00,0.6321591129019732,5.59,1324.49,1.0,23.5,21.11
2028-05-10 00:00:00,0.6355350958632083,5.65,1323.19,1.0,23.6,23.91
2028-05-13 00:00:00,0.60228604762136,5.71,1319.74,1.0,23.5,23.46
2028-05-14 00:00:00,0.6945260955826154,5.71,1318.66,1.0,23.6,24.19
2028-05-15 00:00:00,0.7389071773219155,5.65,1318.09,1.0,23.6,21.43
2028-05-16 00:00:00,0.5945860692862694,5.65,1316.8,1.0,23.6,24.9
2028-05-21 00:00:00,0.6151022453229993,5.65,1312.32,1.0,23.7,24.35
2028-05-22 00:00:00,0.7773883654544564,5.66,1253.68,1.0,24.4,18.15
2028-05-23 00:00:00,0.6072911560113827,5.71,1304.09,1.0,24.4,24.75
2028-05-26 00:00:00,0.590316022674047,5.74,1304.87,1.0,24.6,18.18
2028-05-28 00:00:00,0.5492597998920362,5.69,1306.12,1.0,24.8,19.59
2028-05-29 00:00:00,0.704947461065078,5.72,1306.69,1.0,24.8,21.59
2028-05-30 00:00:00,0.619074097408474,5.69,1308.3,1.0,24.7,21.41
2028-06-01 00:00:00,0.6332717535652432,5.69,1309.44,1.0,24.7,22.44
2028-06-04 00:00:00,0.5740367599231398,5.66,1311.46,1.0,24.6,24.61
2028-06-05 00:00:00,0.7293906492966917,5.72,1311.83,1.0,24.5,19.93
2028-06-07 00:00:00,0.6171224866450197,5.62,1313.9,1.0,24.4,18.3
2028-06-09 00:00:00,0.6256579391038449,5.77,1314.42,1.0,24.4,23.73
2028-06-10 00:00:00,0.6607562678289243,5.69,1315.41,1.0,24.4,24.71
2028-06-11 00:00:00,0.5735607262593662,5.6,1316.81,1.0,24.3,24.5
2028-06-12 00:00:00,0.7136911300204111,5.73,1316.65,1.0,24.3,20.94
2028-06-13 00:00:00,0.555717078924475,5.76,1317.43,1.0,24.3,19.19
2028-06-16 00:00:00,0.6175202691638441,5.75,1320.18,1.0,24.1,22.82
2028-06-18 00:00:00,0.5771046133351247,5.64,1321.32,1.0,24.2,24.01
2028-06-19 00:00:00,0.7187128315616143,5.63,1323.04,1.0,24.2,23.89
2028-06-24 00:00:00,0.60533779148592,5.73,1327.55,1.0,24.3,20.16
2028-06-25 00:00:00,0.5490751274006805,5.71,1327.81,1.0,24.3,21.34
2028-06-26 00:00:00,0.76212243064639,5.65,1329.32,1.0,24.3,24.6
2028-06-27 00:00:00,0.5873729391140576,5.65,1331.65,1.0,24.3,20.52
2028-06-28 00:00:00,0.6407526635233696,5.62,1332.64,1.0,24.2,22.23
2028-06-29 00:00:00,0.5695335377457665,5.72,1331.96,1.0,24.2,24.29
2028-07-01 00:00:00,0.8220337689430021,5.72,1334.56,1.0,24.2,24.32
2028-07-01 01:00:00,0.5688018945107005,5.7,1334.53,1.0,24.2,19.3
2028-07-02 00:00:00,0.5685814206901775,5.63,1335.85,1.0,24.2,24.05
2028-07-03 00:00:00,0.7116500589977515,5.71,1336.53,1.0,24.2,24.65
2028-07-04 00:00:00,0.5516982347307868,5.66,1336.89,1.0,24.2,20.69
2028-07-05 00:00:00,0.5646560353134686,5.71,1338.19,1.0,24.2,24.37
2028-07-06 00:00:00,0.5886310677805914,5.63,1339.49,1.0,24.2,21.88
2028-07-07 00:00:00,0.5630400188919252,5.66,1341.45,1.0,24.3,18.37
2028-07-08 00:00:00,0.5873691535638135,5.7,1341.81,1.0,24.4,24.45
2028-07-10 00:00:00,0.7032817829871316,5.66,1344.3,1.0,24.4,18.74
2028-07-14 00:00:00,0.5523944796294677,5.68,1349.7,1.0,24.4,24.48
2028-07-16 00:00:00,0.5801719192322133,5.7,1351.36,1.0,24.4,18.53
2028-07-17 00:00:00,0.7174319785966786,5.65,1352.76,1.0,24.5,18.54
2028-07-18 00:00:00,0.6061094204168339,5.72,1354.27,1.0,24.5,20.62
2028-07-20 00:00:00,0.5518103016588004,5.73,1356.24,1.0,24.5,24.03
2028-07-21 00:00:00,0.555315905770094,5.72,1357.64,1.0,24.5,18.75
2028-07-22 00:00:00,0.550715983293475,5.64,1359.25,1.0,24.5,19.64
2028-07-23 00:00:00,0.5518118455208848,5.67,1359.61,1.0,24.5,19.89
2028-07-24 00:00:00,0.726124443499461,5.62,1361.22,1.0,24.5,19.0
2028-07-26 00:00:00,0.6045451361574614,5.66,1364.54,1.0,24.5,23.62
2028-07-27 00:00:00,0.6175922272907479,5.62,1365.53,1.0,24.5,20.49
2028-07-29 00:00:00,0.571629605123876,5.64,1367.29,1.0,24.5,19.33
2028-07-30 00:00:00,0.5615518334082148,5.62,1368.8,1.0,24.5,21.76
2028-07-31 00:00:00,0.7378233237384643,5.61,1370.2,1.0,24.4,22.91
2028-08-01 00:00:00,0.7562566384685397,5.7,1371.39,1.0,24.5,19.96
2028-08-06 00:00:00,0.5658804958543332,5.63,1377.77,1.0,24.7,23.27
2028-08-07 00:00:00,0.7037798596987592,5.61,1379.28,1.0,24.7,22.44
2028-08-09 00:00:00,0.7388497365365241,5.7,1381.46,1.0,24.8,24.18
2028-08-11 00:00:00,0.5697544136988959,5.64,1384.16,1.0,24.8,23.42
2028-08-12 00:00:00,0.6661865834336897,5.71,1384.52,1.0,24.8,21.93
2028-08-13 00:00:00,0.629865666886809,5.6,1386.96,1.0,24.7,23.04
2028-08-14 00:00:00,0.7151549627045126,5.68,1387.82,1.0,24.7,22.31
2028-08-15 00:00:00,0.5944340576887002,5.62,1389.32,1.0,24.7,20.55
2028-08-16 00:00:00,0.5532292539674967,5.6,1390.1,1.0,24.7,23.8
2028-08-18 00:00:00,0.5766307370964661,5.63,1393.01,1.0,24.7,23.55
2028-08-19 00:00:00,0.626671588740012,5.68,1393.47,1.0,24.7,24.37
2028-08-20 00:00:00,0.6089096139274014,5.66,1394.98,1.0,24.6,19.23
2028-08-21 00:00:00,0.7182647264696431,5.62,1397.0,1.0,24.6,23.35
2028-08-23 00:00:00,0.5974639833235486,5.66,1394.82,1.0,24.6,24.22
2028-08-24 00:00:00,0.5561205951572731,5.73,1406.19,1.0,24.7,22.01
2028-08-25 00:00:00,0.6689361145780695,5.69,1416.51,1.0,24.6,23.93
2028-08-26 00:00:00,0.5815430311045817,5.62,1421.44,1.0,24.6,23.07
2028-08-27 00:00:00,0.6150323768567665,5.7,1424.4,1.0,24.6,21.89
2028-08-28 00:00:00,0.7157707738116179,5.66,1427.15,1.0,24.6,20.29
2028-08-29 00:00:00,0.5578146565604115,5.65,1428.24,1.0,24.6,23.8
2028-08-30 00:00:00,0.5908664523275448,5.66,1430.47,1.0,24.5,22.42
2028-09-01 00:00:00,0.7689155002893743,5.62,1433.38,1.0,24.5,22.91
2028-09-02 00:00:00,0.5859812508756382,5.63,1434.16,1.0,24.5,21.58
2028-09-03 00:00:00,0.6253600692838357,5.55,1435.35,1.0,24.5,18.86
2028-09-04 00:00:00,0.7112623290445751,5.59,1436.03,1.0,24.5,21.22
2028-09-05 00:00:00,0.5585084600107326,5.64,1437.53,1.0,24.5,21.92
2028-09-07 00:00:00,0.5723274254117088,5.64,1439.19,1.0,24.5,21.97
2028-09-08 00:00:00,0.5835683487376953,5.51,1440.7,1.0,24.5,18.71
2028-09-09 00:00:00,0.6205070722857967,5.62,1441.37,1.0,24.5,22.21
2028-09-10 00:00:00,0.5791520569771523,5.58,1442.15,1.0,24.5,20.07
2028-09-11 00:00:00,0.7894383019559355,5.61,1442.41,1.0,24.4,18.89
2028-09-12 00:00:00,0.5668200905185747,5.57,1442.98,1.0,24.5,18.91
2028-09-13 00:00:00,0.6266451150281034,5.63,1444.25,1.0,24.4,24.34
2028-09-15 00:00:00,0.6025116764699343,5.51,1446.22,1.0,24.3,21.34
2028-09-16 00:00:00,0.6220756451161537,5.55,1446.48,1.0,24.3,23.48
2028-09-17 00:00:00,0.6796240443608084,5.51,1447.47,1.0,24.2,19.25
2028-09-18 00:00:00,0.7372905170134486,5.57,1449.18,1.0,24.2,19.25
2028-09-19 00:00:00,0.6275229814928797,5.56,1450.17,1.0,24.2,20.68
2028-09-20 00:00:00,0.6115924059580934,5.61,1450.64,1.0,24.2,19.82
2028-09-21 00:00:00,0.5514275296815092,5.56,1451.78,1.0,24.1,23.02
2028-09-22 00:00:00,0.5762364451527522,5.6,1452.3,1.0,24.1,24.02
2028-09-23 00:00:00,0.5972128265202098,5.54,1454.11,1.0,24.1,20.46
2028-09-24 00:00:00,0.6399960992449937,5.5,1454.56,1.0,24.1,23.79
2028-09-25 00:00:00,0.8279900037588224,5.5,1455.65,1.0,24.0,22.69
2028-09-25 01:00:00,0.5793979586194162,5.62,1455.62,1.0,24.1,22.3
2028-09-25 03:00:00,0.55083847722425,5.5,1455.78,1.0,24.0,21.92
2028-09-26 00:00:00,0.6283872625209277,5.49,1456.84,1.0,24.0,18.77
2028-09-27 00:00:00,0.580016077898409,5.51,1458.55,1.0,24.0,19.37
2028-09-28 00:00:00,0.5864758330895166,5.5,1459.75,1.0,24.1,19.15
2028-09-29 00:00:00,0.5966456176224257,5.61,1460.32,1.0,24.1,19.41
2028-09-30 00:00:00,0.5786918690426356,5.57,1461.18,1.0,24.1,22.42
2028-10-01 00:00:00,0.767884555687435,5.52,1463.1,1.0,24.1,19.14
2028-10-01 01:00:00,0.7511777702574849,5.61,1208.45,1.0,24.1,21.88
2028-10-01 02:00:00,0.6711212101835778,5.49,1208.84,1.0,24.1,22.67
2028-10-01 03:00:00,0.6317908649938556,5.62,1208.61,1.0,24.1,24.55
2028-10-02 00:00:00,0.7564124449720379,5.6,1209.67,1.0,24.1,19.53
2028-10-06 00:00:00,0.5600115083014786,5.51,1215.06,1.0,24.1,21.63
2028-10-07 00:00:00,0.5777206819530222,5.58,1216.67,1.0,24.1,22.21
2028-10-08 00:00:00,0.5950848149496342,5.56,1217.76,1.0,24.1,21.23
2028-10-09 00:00:00,0.719968655324759,5.55,1218.44,1.0,24.1,22.8
2028-10-09 01:00:00,0.5602969415556591,5.54,1218.41,1.0,24.2,24.85
2028-10-11 00:00:00,0.6544012805425491,5.56,1221.96,1.0,24.2,22.33
2028-10-12 00:00:00,0.6336012538272288,5.5,1222.85,1.0,24.2,20.44
2028-10-15 00:00:00,0.5977014903091337,5.55,1226.84,1.0,24.1,23.31
2028-10-16 00:00:00,0.7399981048372595,5.62,1227.41,1.0,24.1,22.71
2028-10-16 02:00:00,0.5546106457804395,5.51,1228.61,1.0,24.1,23.18
