temp,humi,light,soil,temp_lag_1,temp_lag_2,temp_lag_3,humi_lag_1,humi_lag_2,light_lag_1,soil_lag_1,soil_lag_2,temp_rolling_mean_3,temp_rolling_mean_5,temp_rolling_std_3,temp_rolling_std_5,humi_rolling_mean_3,soil_rolling_mean_3,soil_rolling_mean_5,soil_rolling_min_3,soil_rolling_max_3,hour,minute,day_of_week,is_weekend,hour_sin,hour_cos,temp_delta_1,temp_delta_3,humi_delta_1,soil_delta_1,temp_humi_product,temp_soil_ratio,humi_soil_product,temp_light_ratio,cmd_count,cmd_failure_rate,cmd_timeout_count,rssi_mean,rssi_min,rssi_std,target_temp_next_1,target_temp_next_2,target_temp_next_3,target_temp_next_5
29.4,63.3,0,3,29.4,29.4,29.4,63.4,63.4,0.0,3.0,3.0,29.4,29.4,0.0,0.0,63.36666666666667,3.0,3.0,3.0,3.0,12,48,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,-0.10000000000000142,0.0,1861.0199999999998,9.483870967741934,189.89999999999998,29.4,0,0,0,-100,-100,0,29.4,29.4,29.4,29.3
29.4,63.4,0,3,29.4,29.4,29.4,63.3,63.4,0.0,3.0,3.0,29.4,29.4,0.0,0.0,63.36666666666667,3.0,3.0,3.0,3.0,12,48,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.10000000000000142,0.0,1863.9599999999998,9.483870967741934,190.2,29.4,0,0,0,-100,-100,0,29.4,29.4,29.3,29.3
29.4,63.4,0,3,29.4,29.4,29.4,63.4,63.3,0.0,3.0,3.0,29.4,29.4,0.0,0.0,63.36666666666667,3.0,3.0,3.0,3.0,12,49,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,1863.9599999999998,9.483870967741934,190.2,29.4,0,0,0,-100,-100,0,29.4,29.3,29.3,29.3
29.4,63.4,0,3,29.4,29.4,29.4,63.4,63.4,0.0,3.0,3.0,29.4,29.4,0.0,0.0,63.4,3.0,3.0,3.0,3.0,12,49,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,1863.9599999999998,9.483870967741934,190.2,29.4,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,63.4,0,3,29.4,29.4,29.4,63.4,63.4,0.0,3.0,3.0,29.366666666666664,29.379999999999995,0.057735026919622304,0.044721359550060076,63.4,3.0,3.0,3.0,3.0,12,50,2,0,1.2246467991473532e-16,-1.0,-0.09999999999999787,-0.09999999999999787,0.0,0.0,1857.62,9.451612903225806,190.2,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,63.5,0,3,29.3,29.4,29.4,63.4,63.4,0.0,3.0,3.0,29.333333333333332,29.360000000000003,0.05773502691961743,0.05477225575056531,63.43333333333333,3.0,3.0,3.0,3.0,12,50,2,0,1.2246467991473532e-16,-1.0,0.0,-0.09999999999999787,0.10000000000000142,0.0,1860.55,9.451612903225806,190.5,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,63.5,0,3,29.3,29.3,29.4,63.5,63.4,0.0,3.0,3.0,29.3,29.339999999999996,0.0,0.05477225575056206,63.46666666666667,3.0,3.0,3.0,3.0,12,50,2,0,1.2246467991473532e-16,-1.0,0.0,-0.09999999999999787,0.0,0.0,1860.55,9.451612903225806,190.5,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,63.5,0,3,29.3,29.3,29.3,63.5,63.5,0.0,3.0,3.0,29.3,29.32,0.0,0.04472135955004816,63.5,3.0,3.0,3.0,3.0,12,51,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,1860.55,9.451612903225806,190.5,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,63.6,0,3,29.3,29.3,29.3,63.5,63.5,0.0,3.0,3.0,29.3,29.3,0.0,0.0,63.53333333333333,3.0,3.0,3.0,3.0,12,51,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.10000000000000142,0.0,1863.48,9.451612903225806,190.8,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.4
29.3,63.6,0,3,29.3,29.3,29.3,63.6,63.5,0.0,3.0,3.0,29.3,29.3,0.0,0.0,63.56666666666666,3.0,3.0,3.0,3.0,12,52,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,1863.48,9.451612903225806,190.8,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.4
29.3,63.7,0,3,29.3,29.3,29.3,63.6,63.6,0.0,3.0,3.0,29.3,29.3,0.0,0.0,63.63333333333333,3.0,3.0,3.0,3.0,12,52,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.10000000000000142,0.0,1866.41,9.451612903225806,191.10000000000002,29.3,0,0,0,-100,-100,0,29.3,29.3,29.4,29.3
29.3,63.7,0,3,29.3,29.3,29.3,63.7,63.6,0.0,3.0,3.0,29.3,29.3,0.0,0.0,63.666666666666664,3.0,3.0,3.0,3.0,12,52,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,1866.41,9.451612903225806,191.10000000000002,29.3,0,0,0,-100,-100,0,29.3,29.4,29.4,29.3
29.3,63.7,0,3,29.3,29.3,29.3,63.7,63.7,0.0,3.0,3.0,29.3,29.3,0.0,0.0,63.7,3.0,3.0,3.0,3.0,12,53,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,1866.41,9.451612903225806,191.10000000000002,29.3,0,0,0,-100,-100,0,29.4,29.4,29.3,29.3
29.4,63.7,0,3,29.3,29.3,29.3,63.7,63.7,0.0,3.0,3.0,29.333333333333332,29.32,0.057735026919614865,0.04472135955004816,63.7,3.0,3.0,3.0,3.0,12,53,2,0,1.2246467991473532e-16,-1.0,0.09999999999999787,0.09999999999999787,0.0,0.0,1872.78,9.483870967741934,191.10000000000002,29.4,0,0,0,-100,-100,0,29.4,29.3,29.3,29.1
29.4,63.7,0,3,29.4,29.3,29.3,63.7,63.7,0.0,3.0,3.0,29.366666666666664,29.339999999999996,0.05773502691961615,0.05477225575056206,63.7,3.0,3.0,3.0,3.0,12,54,2,0,1.2246467991473532e-16,-1.0,0.0,0.09999999999999787,0.0,0.0,1872.78,9.483870967741934,191.10000000000002,29.4,0,0,0,-100,-100,0,29.3,29.3,29.3,29.0
29.3,63.6,0,3,29.4,29.4,29.3,63.7,63.7,0.0,3.0,3.0,29.366666666666664,29.339999999999996,0.05773502691961615,0.05477225575056206,63.666666666666664,3.0,3.0,3.0,3.0,12,54,2,0,1.2246467991473532e-16,-1.0,-0.09999999999999787,0.0,-0.10000000000000142,0.0,1863.48,9.451612903225806,190.8,29.3,0,0,0,-100,-100,0,29.3,29.3,29.1,29.0
29.3,63.6,0,3,29.3,29.4,29.4,63.6,63.7,0.0,3.0,3.0,29.333333333333332,29.339999999999996,0.057735026919613075,0.05477225575056206,63.63333333333333,3.0,3.0,3.0,3.0,12,55,2,0,1.2246467991473532e-16,-1.0,0.0,-0.09999999999999787,0.0,0.0,1863.48,9.451612903225806,190.8,29.3,0,0,0,-100,-100,0,29.3,29.1,29.0,29.0
29.3,63.7,0,3,29.3,29.3,29.4,63.6,63.6,0.0,3.0,3.0,29.3,29.339999999999996,0.0,0.05477225575056206,63.63333333333333,3.0,3.0,3.0,3.0,12,55,2,0,1.2246467991473532e-16,-1.0,0.0,-0.09999999999999787,0.10000000000000142,0.0,1866.41,9.451612903225806,191.10000000000002,29.3,0,0,0,-100,-100,0,29.1,29.0,29.0,29.0
29.1,63.8,0,3,29.3,29.3,29.3,63.7,63.6,0.0,3.0,3.0,29.233333333333334,29.28,0.115470053838246,0.10954451150105123,63.699999999999996,3.0,3.0,3.0,3.0,12,55,2,0,1.2246467991473532e-16,-1.0,-0.1999999999999993,-0.1999999999999993,0.09999999999999432,0.0,1856.58,9.387096774193548,191.39999999999998,29.1,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,64.0,0,3,29.1,29.3,29.3,63.8,63.7,0.0,3.0,3.0,29.133333333333336,29.2,0.15275252316543386,0.14142135623732005,63.833333333333336,3.0,3.0,3.0,3.0,12,56,2,0,1.2246467991473532e-16,-1.0,-0.10000000000000142,-0.3000000000000007,0.20000000000000284,0.0,1856.0,9.35483870967742,192.0,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,64.2,0,3,29.0,29.1,29.3,64.0,63.8,0.0,3.0,3.0,29.033333333333335,29.140000000000004,0.057735026919583085,0.15165750888103804,64.0,3.0,3.0,3.0,3.0,12,56,2,0,1.2246467991473532e-16,-1.0,0.0,-0.3000000000000007,0.20000000000000284,0.0,1861.8000000000002,9.35483870967742,192.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,64.4,0,3,29.0,29.0,29.1,64.2,64.0,0.0,3.0,3.0,29.0,29.080000000000002,0.0,0.1303840481040567,64.2,3.0,3.0,3.0,3.0,12,57,2,0,1.2246467991473532e-16,-1.0,0.0,-0.10000000000000142,0.20000000000000284,0.0,1867.6000000000001,9.35483870967742,193.20000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,64.8,0,3,29.0,29.0,29.0,64.4,64.2,0.0,3.0,3.0,29.0,29.02,0.0,0.04472135954999004,64.46666666666667,3.0,3.0,3.0,3.0,12,57,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.3999999999999915,0.0,1879.1999999999998,9.35483870967742,194.39999999999998,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,64.9,0,3,29.0,29.0,29.0,64.8,64.4,0.0,3.0,3.0,29.0,29.0,0.0,0.0,64.7,3.0,3.0,3.0,3.0,12,57,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.10000000000000853,0.0,1882.1000000000001,9.35483870967742,194.70000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,65.0,0,3,29.0,29.0,29.0,64.9,64.8,0.0,3.0,3.0,29.0,29.0,0.0,0.0,64.89999999999999,3.0,3.0,3.0,3.0,12,58,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.09999999999999432,0.0,1885.0,9.35483870967742,195.0,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,65.1,0,3,29.0,29.0,29.0,65.0,64.9,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.0,3.0,3.0,3.0,3.0,12,58,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.09999999999999432,0.0,1887.8999999999999,9.35483870967742,195.29999999999998,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,28.9
29.0,64.8,0,3,29.0,29.0,29.0,65.1,65.0,0.0,3.0,3.0,29.0,29.0,0.0,0.0,64.96666666666665,3.0,3.0,3.0,3.0,12,59,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,-0.29999999999999716,0.0,1879.1999999999998,9.35483870967742,194.39999999999998,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,28.9
29.0,65.2,0,3,29.0,29.0,29.0,64.8,65.1,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.03333333333333,3.0,3.0,3.0,3.0,12,59,2,0,1.2246467991473532e-16,-1.0,0.0,0.0,0.4000000000000057,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,28.9,28.9
29.0,65.3,0,3,29.0,29.0,29.0,65.2,64.8,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.10000000000001,3.0,3.0,3.0,3.0,13,0,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.09999999999999432,0.0,1893.6999999999998,9.35483870967742,195.89999999999998,29.0,0,0,0,-100,-100,0,29.0,28.9,28.9,28.9
29.0,65.2,0,3,29.0,29.0,29.0,65.3,65.2,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.23333333333333,3.0,3.0,3.0,3.0,13,0,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,-0.09999999999999432,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,28.9,28.9,28.9,29.0
28.9,65.2,0,3,29.0,29.0,29.0,65.2,65.3,0.0,3.0,3.0,28.966666666666665,28.98,0.05773502691957436,0.044721359549977725,65.23333333333333,3.0,3.0,3.0,3.0,13,1,2,0,-0.2588190451025208,-0.9659258262890683,-0.10000000000000142,-0.10000000000000142,0.0,0.0,1884.28,9.32258064516129,195.60000000000002,28.9,0,0,0,-100,-100,0,28.9,28.9,28.9,29.0
28.9,65.3,0,3,28.9,29.0,29.0,65.2,65.2,0.0,3.0,3.0,28.933333333333334,28.96,0.05773502691957001,0.0547722557504977,65.23333333333333,3.0,3.0,3.0,3.0,13,1,2,0,-0.2588190451025208,-0.9659258262890683,0.0,-0.10000000000000142,0.09999999999999432,0.0,1887.1699999999998,9.32258064516129,195.89999999999998,28.9,0,0,0,-100,-100,0,28.9,28.9,29.0,29.0
28.9,65.2,0,3,28.9,28.9,29.0,65.3,65.2,0.0,3.0,3.0,28.9,28.939999999999998,0.0,0.05477225575049372,65.23333333333333,3.0,3.0,3.0,3.0,13,2,2,0,-0.2588190451025208,-0.9659258262890683,0.0,-0.10000000000000142,-0.09999999999999432,0.0,1884.28,9.32258064516129,195.60000000000002,28.9,0,0,0,-100,-100,0,28.9,29.0,29.0,29.0
28.9,65.3,0,3,28.9,28.9,28.9,65.2,65.3,0.0,3.0,3.0,28.9,28.919999999999998,0.0,0.04472135954996312,65.26666666666667,3.0,3.0,3.0,3.0,13,2,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.09999999999999432,0.0,1887.1699999999998,9.32258064516129,195.89999999999998,28.9,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,65.3,0,3,28.9,28.9,28.9,65.3,65.2,0.0,3.0,3.0,28.933333333333334,28.919999999999998,0.05773502691957001,0.04472135954996312,65.26666666666667,3.0,3.0,3.0,3.0,13,2,2,0,-0.2588190451025208,-0.9659258262890683,0.10000000000000142,0.10000000000000142,0.0,0.0,1893.6999999999998,9.35483870967742,195.89999999999998,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,65.2,0,3,29.0,28.9,28.9,65.3,65.3,0.0,3.0,3.0,28.96666666666667,28.939999999999998,0.05773502691957617,0.05477225575049372,65.26666666666667,3.0,3.0,3.0,3.0,13,3,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.10000000000000142,-0.09999999999999432,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,65.2,0,3,29.0,29.0,28.9,65.2,65.3,0.0,3.0,3.0,29.0,28.96,0.0,0.0547722557504977,65.23333333333333,3.0,3.0,3.0,3.0,13,3,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.10000000000000142,0.0,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,65.2,0,3,29.0,29.0,29.0,65.2,65.2,0.0,3.0,3.0,29.0,28.98,0.0,0.044721359549977725,65.2,3.0,3.0,3.0,3.0,13,4,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,65.2,0,3,29.0,29.0,29.0,65.2,65.2,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.2,3.0,3.0,3.0,3.0,13,4,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,65.2,0,3,29.0,29.0,29.0,65.2,65.2,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.2,3.0,3.0,3.0,3.0,13,4,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,65.2,0,3,29.0,29.0,29.0,65.2,65.2,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.2,3.0,3.0,3.0,3.0,13,5,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.0
29.0,65.2,0,3,29.0,29.0,29.0,65.2,65.2,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.2,3.0,3.0,3.0,3.0,13,5,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.3
29.0,65.2,0,3,29.0,29.0,29.0,65.2,65.2,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.2,3.0,3.0,3.0,3.0,13,6,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.0,29.3
29.0,65.2,0,3,29.0,29.0,29.0,65.2,65.2,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.2,3.0,3.0,3.0,3.0,13,6,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.0,29.3,29.3
29.0,65.2,0,3,29.0,29.0,29.0,65.2,65.2,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.2,3.0,3.0,3.0,3.0,13,7,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.0,1890.8000000000002,9.35483870967742,195.60000000000002,29.0,0,0,0,-100,-100,0,29.0,29.3,29.3,29.3
29.0,64.9,0,3,29.0,29.0,29.0,65.2,65.2,0.0,3.0,3.0,29.0,29.0,0.0,0.0,65.10000000000001,3.0,3.0,3.0,3.0,13,7,2,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,-0.29999999999999716,0.0,1882.1000000000001,9.35483870967742,194.70000000000002,29.0,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.3,0,3,29.0,29.0,29.0,64.9,65.2,0.0,3.0,3.0,29.099999999999998,29.060000000000002,0.17320508075710317,0.13416407864999,66.46666666666667,3.0,3.0,3.0,3.0,18,10,3,0,-1.0,-1.8369701987210297e-16,0.3000000000000007,0.3000000000000007,4.3999999999999915,0.0,2030.49,9.451612903225806,207.89999999999998,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.2,0,3,29.3,29.0,29.0,69.3,64.9,0.0,3.0,3.0,29.2,29.119999999999997,0.17320508075711238,0.16431676725155786,67.8,3.0,3.0,3.0,3.0,18,10,3,0,-1.0,-1.8369701987210297e-16,0.0,0.3000000000000007,-0.09999999999999432,0.0,2027.5600000000002,9.451612903225806,207.60000000000002,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.2,0,3,29.3,29.3,29.0,69.2,69.3,0.0,3.0,3.0,29.3,29.18,0.0,0.1643167672515636,69.23333333333333,3.0,3.0,3.0,3.0,18,11,3,0,-1.0,-1.8369701987210297e-16,0.0,0.3000000000000007,0.0,0.0,2027.5600000000002,9.451612903225806,207.60000000000002,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.2,0,3,29.3,29.3,29.3,69.2,69.2,0.0,3.0,3.0,29.3,29.240000000000002,0.0,0.13416407865001012,69.2,3.0,3.0,3.0,3.0,18,11,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2027.5600000000002,9.451612903225806,207.60000000000002,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.1,0,3,29.3,29.3,29.3,69.2,69.2,0.0,3.0,3.0,29.3,29.3,0.0,0.0,69.16666666666667,3.0,3.0,3.0,3.0,18,11,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-0.10000000000000853,0.0,2024.6299999999999,9.451612903225806,207.29999999999998,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.1,0,3,29.3,29.3,29.3,69.1,69.2,0.0,3.0,3.0,29.3,29.3,0.0,0.0,69.13333333333333,3.0,3.0,3.0,3.0,18,12,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2024.6299999999999,9.451612903225806,207.29999999999998,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.0,0,3,29.3,29.3,29.3,69.1,69.1,0.0,3.0,3.0,29.3,29.3,0.0,0.0,69.06666666666666,3.0,3.0,3.0,3.0,18,12,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-0.09999999999999432,0.0,2021.7,9.451612903225806,207.0,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.0,0,3,29.3,29.3,29.3,69.0,69.1,0.0,3.0,3.0,29.3,29.3,0.0,0.0,69.03333333333332,3.0,3.0,3.0,3.0,18,13,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2021.7,9.451612903225806,207.0,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.0,0,3,29.3,29.3,29.3,69.0,69.0,0.0,3.0,3.0,29.3,29.3,0.0,0.0,69.0,3.0,3.0,3.0,3.0,18,13,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2021.7,9.451612903225806,207.0,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.0,0,3,29.3,29.3,29.3,69.0,69.0,0.0,3.0,3.0,29.3,29.3,0.0,0.0,69.0,3.0,3.0,3.0,3.0,18,14,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2021.7,9.451612903225806,207.0,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,68.9,0,3,29.3,29.3,29.3,69.0,69.0,0.0,3.0,3.0,29.3,29.3,0.0,0.0,68.96666666666668,3.0,3.0,3.0,3.0,18,14,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-0.09999999999999432,0.0,2018.7700000000002,9.451612903225806,206.70000000000002,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.0,0,3,29.3,29.3,29.3,68.9,69.0,0.0,3.0,3.0,29.3,29.3,0.0,0.0,68.96666666666668,3.0,3.0,3.0,3.0,18,14,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.09999999999999432,0.0,2021.7,9.451612903225806,207.0,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,69.0,0,3,29.3,29.3,29.3,69.0,68.9,0.0,3.0,3.0,29.3,29.3,0.0,0.0,68.96666666666668,3.0,3.0,3.0,3.0,18,15,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2021.7,9.451612903225806,207.0,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,68.9,0,3,29.3,29.3,29.3,69.0,69.0,0.0,3.0,3.0,29.3,29.3,0.0,0.0,68.96666666666665,3.0,3.0,3.0,3.0,18,15,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-0.09999999999999432,0.0,2018.7700000000002,9.451612903225806,206.70000000000002,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,68.9,0,3,29.3,29.3,29.3,68.9,69.0,0.0,3.0,3.0,29.3,29.3,0.0,0.0,68.93333333333334,3.0,3.0,3.0,3.0,18,16,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2018.7700000000002,9.451612903225806,206.70000000000002,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.3
29.3,68.8,0,3,29.3,29.3,29.3,68.9,68.9,0.0,3.0,3.0,29.3,29.3,0.0,0.0,68.86666666666666,3.0,3.0,3.0,3.0,18,16,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-0.10000000000000853,0.0,2015.84,9.451612903225806,206.39999999999998,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.5
29.3,68.8,0,3,29.3,29.3,29.3,68.8,68.9,0.0,3.0,3.0,29.3,29.3,0.0,0.0,68.83333333333333,3.0,3.0,3.0,3.0,18,16,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2015.84,9.451612903225806,206.39999999999998,29.3,0,0,0,-100,-100,0,29.3,29.3,29.3,29.5
29.3,68.8,0,3,29.3,29.3,29.3,68.8,68.8,0.0,3.0,3.0,29.3,29.3,0.0,0.0,68.8,3.0,3.0,3.0,3.0,18,17,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2015.84,9.451612903225806,206.39999999999998,29.3,0,0,0,-100,-100,0,29.3,29.3,29.5,29.5
29.3,68.7,0,3,29.3,29.3,29.3,68.8,68.8,0.0,3.0,3.0,29.3,29.3,0.0,0.0,68.76666666666667,3.0,3.0,3.0,3.0,18,17,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-0.09999999999999432,0.0,2012.91,9.451612903225806,206.10000000000002,29.3,0,0,0,-100,-100,0,29.3,29.5,29.5,29.5
29.3,68.7,0,3,29.3,29.3,29.3,68.7,68.8,0.0,3.0,3.0,29.3,29.3,0.0,0.0,68.73333333333333,3.0,3.0,3.0,3.0,18,18,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2012.91,9.451612903225806,206.10000000000002,29.3,0,0,0,-100,-100,0,29.5,29.5,29.5,29.5
29.5,68.4,0,3,29.3,29.3,29.3,68.7,68.7,0.0,3.0,3.0,29.36666666666667,29.340000000000003,0.11547005383828625,0.0894427191000369,68.60000000000001,3.0,3.0,3.0,3.0,18,22,3,0,-1.0,-1.8369701987210297e-16,0.1999999999999993,0.1999999999999993,-0.29999999999999716,0.0,2017.8000000000002,9.516129032258064,205.20000000000002,29.5,0,0,0,-100,-100,0,29.5,29.5,29.5,29.5
29.5,68.4,0,3,29.5,29.3,29.3,68.4,68.7,0.0,3.0,3.0,29.433333333333334,29.380000000000003,0.11547005383829548,0.10954451150107378,68.50000000000001,3.0,3.0,3.0,3.0,18,23,3,0,-1.0,-1.8369701987210297e-16,0.0,0.1999999999999993,0.0,0.0,2017.8000000000002,9.516129032258064,205.20000000000002,29.5,0,0,0,-100,-100,0,29.5,29.5,29.5,29.5
29.5,68.4,0,3,29.5,29.5,29.3,68.4,68.4,0.0,3.0,3.0,29.5,29.419999999999998,0.0,0.10954451150107702,68.4,3.0,3.0,3.0,3.0,18,23,3,0,-1.0,-1.8369701987210297e-16,0.0,0.1999999999999993,0.0,0.0,2017.8000000000002,9.516129032258064,205.20000000000002,29.5,0,0,0,-100,-100,0,29.5,29.5,29.5,29.5
29.5,68.3,0,3,29.5,29.5,29.5,68.4,68.4,0.0,3.0,3.0,29.5,29.46,0.0,0.0894427191000488,68.36666666666667,3.0,3.0,3.0,3.0,18,24,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,-0.10000000000000853,0.0,2014.85,9.516129032258064,204.89999999999998,29.5,0,0,0,-100,-100,0,29.5,29.5,29.5,29.5
29.5,68.3,0,3,29.5,29.5,29.5,68.3,68.4,0.0,3.0,3.0,29.5,29.5,0.0,0.0,68.33333333333333,3.0,3.0,3.0,3.0,18,24,3,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0.0,0.0,2014.85,9.516129032258064,204.89999999999998,29.5,0,0,0,-100,-100,0,29.5,29.5,29.5,29.5
